indx,tag,speaker,line,label,desc,bin_label
2503,TRAIN_0_2503,Twyla," Hey, Bob. How are you holding up?",,,0
2504,TRAIN_0_2504,Bob, Oh... you know. Not bad.,,,0
2505,TRAIN_0_2505,Twyla," You know, they say death is just life except you're not here.  You're somewhere else, you know? But... But that's okay because at least you're somewhere, you know? But when does... When does somewhere become there? And when does there become here? And I... it ",,,0
2506,TRAIN_0_2506,Bob," Just, just a coffee, please.",,,0
2507,TRAIN_0_2507,Twyla, For here?,,,0
2508,TRAIN_0_2508,Bob, Yeah.,,,0
2509,TRAIN_0_2509,Twyla, Okay.,,,0
2510,TRAIN_0_2510,Johnny,  Bob.,,,0
2511,TRAIN_0_2511,Bob," Hi, Johnny.",,,0
2512,TRAIN_0_2512,Johnny," Oh, hi... hi.",,,0
2513,TRAIN_0_2513,Bob, You mind if I join you? I could use a little company today.,,,0
2514,TRAIN_0_2514,Johnny," Oh, no, no. You-you stay where you are and I'll... I'll come over there.  Oh! Ooh, baby. Ooh, wow. Ugh. Yikes! That's... That hurts today.",,,0
2515,TRAIN_0_2515,Bob," Yeah, Roland, he told me about your back and I... I am so sorry.",,,0
2516,TRAIN_0_2516,Johnny," Well... well, I'm the one who's sorry, Bob. You know, hearing about your, uh, brother... C-C-Chris- ",,,0
2517,TRAIN_0_2517,Bob, Carl.,,,0
2518,TRAIN_0_2518,Johnny," Carl. Yeah, he was a good man. A good man. ",,,0
2519,TRAIN_0_2519,Bob," He admired you, Johnny.",,,0
2520,TRAIN_0_2520,Johnny, And I him. Yeah. And I him.,,,0
2521,TRAIN_0_2521,Bob," Listen, uh, I understand about your back...",,,0
2522,TRAIN_0_2522,Johnny, Yeah... ,,,0
2523,TRAIN_0_2523,Bob," And... I was just uh.. Just wondering if, uh, maybe you could say a few words at the funeral? ",,,0
2524,TRAIN_0_2524,Johnny," Well, the thing, uh, the thing is, uh, Bob, I-I-I don't feel I deserve that... honor.",,,0
2525,TRAIN_0_2525,Bob," Oh, see, I'm uh... I'm no good at these things. You know, you, you're... You're polished. You know, you're... You're well-spoken.",,,0
2526,TRAIN_0_2526,Johnny," Oh no. No, no. Not really. Not really. I mean, I'm good one on one, but not-not good in a public situation. I clam up pret-pretty good.",,,0
2527,TRAIN_0_2527,Bob," As a favor, Johnny.",,,0
2528,TRAIN_0_2528,Johnny," He must have had a few close friends, somebody that ",,,0
2529,TRAIN_0_2529,Bob, No one.,,,0
2530,TRAIN_0_2530,Johnny," Well, sure. Sure. I can say a few words, Bob. I'll say a few words.",,,0
2531,TRAIN_0_2531,David," Have you seen the couple that checked in?  They're like really scummy. Like... very skaggy people, who happened to produce a child that hasn't been taken away from them yet. ",,,0
2532,TRAIN_0_2532,Stevie, Imagine being related to them. ,,,0
2533,TRAIN_0_2533,David," No, I can't. It's too early. ",,,0
2534,TRAIN_0_2534,Stevie, They're my cousins.,,,0
2535,TRAIN_0_2535,David," Oh! Well, the um...  The baby's relatively normal looking. ",,,0
2536,TRAIN_0_2536,Stevie," No, no they're definitely skaggy.",,,0
2537,TRAIN_0_2537,David," My God, they're so skaggy. Hmm. Wait, so you're related to Carl? ",,,0
2538,TRAIN_0_2538,Stevie, Not genetically.  My mom's sister was married to Carl. Carl is Sean's step-dad. ,,,0
2539,TRAIN_0_2539,David, And was that a factor in the cause of death?,,,0
2540,TRAIN_0_2540,Stevie," I wouldn't be surprised. They broke up right before Sean got Bree pregnant.  Or someone got Bree pregnant. I mean, Bree's not exactly fussy when it comes to introducing men to her vagina. ",,,0
2541,TRAIN_1_2541,David, Mm. Charming. ,SARCASTIC, David does not think that Bree is charming,1
2542,TRAIN_0_2542,Alexis, Tell me it's not always this clean in here.,,,0
2543,TRAIN_0_2543,Ted," No, it's-it's always this clean.",,,0
2544,TRAIN_0_2544,Alexis, Oh... it smells so fresh! ,,,0
2545,TRAIN_0_2545,Ted," Uh... that's the Febreeze. I was... I was eating Indian last night, so...",,,0
2546,TRAIN_0_2546,Alexis, So much better than the motel. At least you know what the smell is.,,,0
2547,TRAIN_0_2547,Ted," Oh, ho-oh! Oh...  Hey, come on now, you two, Oh, hi! Hi. Come on.",,,0
2548,TRAIN_0_2548,Alexis, Hi there. Ooh!,,,0
2549,TRAIN_0_2549,Ted, Oh-ho-ho... there's a good girl. There's a good girl!,,,0
2550,TRAIN_0_2550,Alexis, They're so...,,,0
2551,TRAIN_1_2551,Ted," Well, Macy and Fifer are just staying with me for a couple of weeks until they get back on their feet. Isn't that right, Fifey? ",RHETORICAL, Ted does not expect a response from the dog,1
2552,TRAIN_1_2552,Ted," Yeah, your worms are almost all gone, aren't they? ",RHETORICAL, Ted does not expect a response from the dog,1
2553,TRAIN_0_2553,Alexis, Yeah... Is that a diaper on that little cutie?,,,0
2554,TRAIN_0_2554,Ted, Yup. Oh! You know what though? Whoa 'kay. This is just... This is because she's... She's... She's scared right now. But don't worry. I can tell that you are gonna win them over.,,,0
2555,TRAIN_0_2555,Alexis, Yeah... ?,,,0
2556,TRAIN_0_2556,Ted, Yeah. ,,,0
2557,TRAIN_0_2557,Alexis," I just-I haven't um... been... I haven't-I don't- I'm not around dogs a lot, so... ",,,0
2558,TRAIN_0_2558,Ted," No, you know what? Don't even worry about. Just... for tonight, think of them as... our kids.  Right? Oh yeah...",,,0
2559,TRAIN_0_2559,Moira," John, you're speaking at the funeral?",,,0
2560,TRAIN_0_2560,Johnny, The man was weeping. What was I supposed to do?,,,0
2561,TRAIN_0_2561,Moira," You take his hands in yours, you look him in the eye, and say, ""no.""",,,0
2562,TRAIN_0_2562,Johnny, What do you say about guy you couldn't care less about?,,,0
2563,TRAIN_0_2563,Moira," Oh, it's Gord what's-his-name's funeral all over again.",,,0
2564,TRAIN_0_2564,Johnny, Who's Gord what's-his-name?,,,0
2565,TRAIN_0_2565,Moira," Exactly. He was some kind of crew-person on Sunrise Bay. I made an obligatory appearance at the service and his hysterical girlfriend cornered me into saying a few words. I didn't have a thought in my head, so I just stood up and sang ""Danny Boy."" Not a dry eye in the house.",,,0
2566,TRAIN_0_2566,Johnny, Huh...,,,0
2567,TRAIN_0_2567,Alexis," God, I love this bed. I'm so glad you're not my brother.",,,0
2568,TRAIN_0_2568,Ted," Yeah, yeah, I'm pretty glad about that too. But let me assure you, tonight it is just you and me. Um...",,,0
2569,TRAIN_0_2569,Alexis," Hey, the little guy is looking at us.",,,0
2570,TRAIN_0_2570,Ted," Oh, yeah, dogs sometimes do that.",,,0
2571,TRAIN_0_2571,Alexis, Um... maybe we could invite it to... go? Go away.,,,0
2572,TRAIN_0_2572,Ted," Oh, she's fine. She's fine. She's fine. ",,,0
2573,TRAIN_1_2573,Ted," Oh, now you want in on the action, too, huh? ",RHETORICAL, Ted does not expect a response from the dogs,1
2574,TRAIN_0_2574,Alexis," Okay, the... the big one is sniffing the diaper. Does... does that mean it's full?",,,0
2575,TRAIN_0_2575,Ted, Okay.,,,0
2576,TRAIN_0_2576,Alexis, What is... ?,,,0
2577,TRAIN_1_2577,Ted," Okay, you guys, just give us a little bit of time here and then you can come sleep with us, okay? Okay? Okay, where were we? ",RHETORICAL, Ted and Alexis were kissing. He does not need to actually be reminded of this,1
2578,TRAIN_0_2578,Alexis, Hmm... Mm...,,,0
2579,TRAIN_0_2579,Alexis,  Out! Out!,,,0
2580,TRAIN_0_2580,Sean, Pass the chips!,,,0
2581,TRAIN_0_2581,David, Hello. Excuse me. Excuse me!,,,0
2582,TRAIN_0_2582,Bree, Hey!,,,0
2583,TRAIN_0_2583,David, Excuse me!,,,0
2584,TRAIN_0_2584,Bree, Hey! Go.,,,0
2585,TRAIN_0_2585,David," Excuse me, hi.",,,0
2586,TRAIN_0_2586,Sean," Oh, Buttons, I don't think you're invited to this one, huh? ",,,0
2587,TRAIN_0_2587,David, I don't wanna be invited to this one.,,,0
2588,TRAIN_0_2588,Sean,"  Hey, look who it is. It's your dad. He's here to take you home!",,,0
2589,TRAIN_0_2589,Guy2," Yeah, yeah...",,,0
2590,TRAIN_0_2590,Sean, Remember that?!,,,0
2591,TRAIN_0_2591,Guy2, Yeah! ,,,0
2592,TRAIN_0_2592,Sean, You remember that one?! ,,,0
2593,TRAIN_0_2593,David, No. ,,,0
2594,TRAIN_0_2594,Sean," I'm just pumpin' your tires, bud!",,,0
2595,TRAIN_0_2595,David, Okay.,,,0
2596,TRAIN_0_2596,Sean," Look, what you gotta understand is that my ex-stepdad just died, so we're here celebrating his life, okay? ",,,0
2597,TRAIN_1_2597,David," Okay, you all seem very devastated by this. ",SARCASTIC, David is making fun of Sean who is having a party after his ex-stepdad died,1
2598,TRAIN_0_2598,David," I need you to turn-mm. I need you to turn the music down, okay? Because I-I'm trying to get couple hours... Sleep tonight.",,,0
2599,TRAIN_0_2599,Sean," Oh, sleep? Well, you know who's sleeping forever, bud?",,,0
2600,TRAIN_0_2600,David," Your ex-stepdad, yeah.",,,0
2601,TRAIN_0_2601,Sean," My ex-stepdad, yeah.",,,0
2602,TRAIN_0_2602,David," Yup, yeah.",,,0
2603,TRAIN_0_2603,Sean," Damn, that's sad...",,,0
2604,TRAIN_0_2604,David," Okay, thank you. If you could just turn it..",,,0
2605,TRAIN_0_2605,Sean, Are we out of mix?,,,0
2606,TRAIN_0_2606,David, Thank you. Oh my God.,,,0
2607,TRAIN_0_2607,Stevie,  Don't... Oh my...  Oh my God! I am so sorry. They got me...  They got me wasted.,,,0
2608,TRAIN_0_2608,David, Mm-hmm. ,,,0
2609,TRAIN_0_2609,Stevie," I hate them, okay? I hate them so much. ",,,0
2610,TRAIN_0_2610,David, You smell... very flammable right now.,,,0
2611,TRAIN_0_2611,Stevie," Yes, I'm sure...",,,0
2612,TRAIN_0_2612,David," I'm gonna need you to get them to turn it down, okay?",,,0
2613,TRAIN_0_2613,Stevie, Yes!,,,0
2614,TRAIN_0_2614,David, Yeah.,,,0
2615,TRAIN_0_2615,Bree," Hi, Denim. Hi, sweetie pie.",,,0
2616,TRAIN_0_2616,Stevie," David, I so sorry.",,,0
2617,TRAIN_0_2617,Bob, Johnny.,,,0
2618,TRAIN_0_2618,Johnny," Hello, Bob.",,,0
2619,TRAIN_0_2619,Bob," Moira, so good of you to come.",,,0
2620,TRAIN_0_2620,Moira, John said we had no choice.,,,0
2621,TRAIN_0_2621,Bob," Listen, we have some good seats down front.",,,0
2622,TRAIN_0_2622,Johnny," Oh, that's very nice. Boy, what a beautiful day for a... funeral. Bob... in case I wanna mention this in my remarks, how-how did Carl go?",,,0
2623,TRAIN_0_2623,Bob," Well, it was a bit of a freak accident, really. Apparently, he was trying to unhook his belt from the ceiling fan and... apparently it... It got knotted around his neck. ",,,0
2624,TRAIN_0_2624,Johnny,  What? ,,,0
2625,TRAIN_0_2625,Bob," Yeah, you know, you'd think the whole thing would've come down, you know, keeping a fan and a body spinning up there for two days.  But uh... Carl found the studs on that one. ",,,0
2626,TRAIN_0_2626,Johnny, Oh... ,,,0
2627,TRAIN_0_2627,Bob, Yeah...  That's craftsmanship.,,,0
2628,TRAIN_0_2628,Johnny," Oh, yeah. ",,,0
2629,TRAIN_0_2629,Bob, But that uh... That was Carl.,,,0
2630,TRAIN_0_2630,David, Do you even know what that stain is or... ?,,,0
2631,TRAIN_0_2631,Stevie," Uh... I'm worried if I did, I wouldn't clean it up.",,,0
2632,TRAIN_0_2632,David, Why are you cleaning it up?,,,0
2633,TRAIN_0_2633,Stevie," Sadly, um, I threw most of the broken glass you see here. ",,,0
2634,TRAIN_0_2634,David, You were a bit of a mess last night.,,,0
2635,TRAIN_0_2635,Stevie, They told you?,,,0
2636,TRAIN_0_2636,David," Oh, no, no. We had a full-blown conversation. You were barely clinging to consciousness.",,,0
2637,TRAIN_0_2637,Stevie, Oh. Sorry. Did I try and make out with you?,,,0
2638,TRAIN_0_2638,David, Mm-mm.,,,0
2639,TRAIN_0_2639,Stevie," Good. But now I'm worried I made out with someone else. Uh, it's kind of my go-to when I'm a little boozy.",,,0
2640,TRAIN_0_2640,David," Mm. Mine's shame eating, so yours sounds more fun. ",,,0
2641,TRAIN_0_2641,David, Huh. Um... Is this your thong or... ?,,,0
2642,TRAIN_1_2642,Stevie," Yeah, no. Bree's a real classy girl. ",SARCASTIC, Bree is not classy,1
2643,TRAIN_0_2643,Stevie," Uh, his was wrapped around the remote. Don't worry, I threw out the remote.",,,0
2644,TRAIN_0_2644,David," Hmm. Well, it looks like they have a side hustle.",,,0
2645,TRAIN_0_2645,Stevie," Uh, I'm pretty sure she strips. Why?",,,0
2646,TRAIN_0_2646,David," Oh no, this is just a lot of um...",,,0
2647,TRAIN_0_2647,Stevie," Yes, it is.",,,0
2648,TRAIN_0_2648,David, Marijuana. ,,,0
2649,TRAIN_0_2649,Stevie," And if you're offering, my answer is yes.",,,0
2650,TRAIN_0_2650,Minister," Thank you for that, Shannon. Nothing says we'll miss you like an excerpt from ""Breaking Dawn,"" one of Carl's favourites of the Twilight movies. Now, to say a few words, I'd like to bring up a close friend and one of Carl's personal heroes... Johnny Rose.",,,0
2651,TRAIN_0_2651,Johnny," Thank you... minister. Carl... What to say about Carl... ? Once so full of life and now... lying... very, very close to me. What a terrible thing death is...  And yet, for Carl, pretty much an all-consuming thing at this point.  He-he was a- he was a man who loved... A good sweater I'm told.  And-and he loved the feel of big tool in his hand, am I right, Bob?  And I wonder, when Carl was spinning around on that ceiling fan that he was so very proud of, was he ever thinking of this town... where he was born where he lived, and where he died... Where he died.  But I-I-I'm not up here today to speak about dying in Schitt's Creek.  I'm-I'm here-I'm-",,,0
2652,TRAIN_0_2652,Bree," Where the hell are you, Sean?! At a bar?! If anyone should be in a bar right now, it's me. Fuck Sean! Excuse me.",,,0
2653,TRAIN_0_2653,Johnny," Well... I-I am here to talk about dying in Schitt's Creek! I'm here to talk about the misery of our lives here and how we might never escape this place, and how we do not wanna end up in a coffin, like Carl, here in this... godforsaken- ",,,0
2654,TRAIN_0_2654,Moira," Oh, Danny boy, the pipes, the pipes are calling… From Glen to Glen",,,0
2655,TRAIN_0_2655,Mourners, And down the Mountain side but God...,,,0
2656,TRAIN_0_2656,Ted," So... I'm sorry if, earlier, I wasn't sensitive to your animal issues. And if it's any consolation, the dogs told me to tell you that they're super embarrassed about their behaviour, too. ",,,0
2657,TRAIN_0_2657,Alexis," Well, I am dating a vet. I should've known that... There'd be slutty little animals running around.",,,0
2658,TRAIN_0_2658,Ted," And I only take in the slutty ones, so...",,,0
2659,TRAIN_0_2659,Ted," I just... I didn't know what to do because I love the dogs so much, but... You know, I also really love... The way that our relationship is going right now... so much.",,,0
2660,TRAIN_0_2660,Alexis, Mm... such a sweet face. ,,,0
2661,TRAIN_0_2661,Ted," So, to get you more comfortable around animals...",,,0
2662,TRAIN_0_2662,Alexis," Not a puppy, Ted! ",,,0
2663,TRAIN_0_2663,Ted," No, that would be cruel to the puppy.  No, I got you... this.",,,0
2664,TRAIN_0_2664,Alexis," ""Opening your heart to animals: A guide to the benefits of caring for something other than yourself."" It's a very specific book.",,,0
2665,TRAIN_0_2665,Ted, You might wanna check out page 37.,,,0
2666,TRAIN_0_2666,Alexis,  Is it a credit card?,,,0
2667,TRAIN_0_2667,Ted," No. It's a room key... To the premium king suite at the Holiday Inn Express in Elmdale, and they have a very strict no pets allowed policy. ",,,0
2668,TRAIN_0_2668,Alexis, Well... it just so happens that I have packed my overnight bag.,,,0
2669,TRAIN_0_2669,Ted, Hmm.,,,0
2670,TRAIN_0_2670,Alexis, Come here. Thank you.,,,0
2671,TRAIN_0_2671,Ted, No. Thank you.,,,0
2672,TRAIN_0_2672,Alexis, No. Thank you!,,,0
2673,TRAIN_0_2673,Ted, Thank you.,,,0
2674,TRAIN_0_2674,Alexis, Thank you!,,,0
2675,TRAIN_0_2675,Ted, Thank you.,,,0
2676,TRAIN_0_2676,Alexis, Thank you!,,,0
2677,TRAIN_0_2677,David," You know where I got my hat, brah?",,,0
2678,TRAIN_0_2678,Stevie, Where? ,,,0
2679,TRAIN_0_2679,David," ""Assholes' R 'Us"".",,,0
2680,TRAIN_0_2680,Stevie, Oh! Ow!  ,,,0
2681,TRAIN_0_2681,David, Oh! Oh my God. Oh my God! We need to go.  We need to go! We need to go!,,,0
2682,TRAIN_0_2682,Stevie,  I don't see it... I don't see it. ,,,0
2683,TRAIN_0_2683,David, Let me see it,,,0
2684,TRAIN_0_2684,Stevie, Shhh...,,,0
2685,TRAIN_0_2685,Sean, The ?!,,,0
2686,TRAIN_0_2686,Stevie, Shhhhhh!,,,0
2687,TRAIN_0_2687,Sean, My hat.. ,,,0
2688,TRAIN_0_2688,David, I'm wearing it. I'm wearing it...,,,0
2689,TRAIN_1_2689,Johnny," So I'm thinking to myself, ""Oh, God, what if die here?"" ",RHETORICAL, Johnny is realizing he may be stuck in Schitt’s Creek for the rest of his life,1
2690,TRAIN_0_2690,Moira," Mm. That was not lost on anyone.  Uh, let's pilfer a few sandwiches and make a gracious French exit. ",,,0
2691,TRAIN_0_2691,Johnny, Good idea. ,,,0
2692,TRAIN_0_2692,Jocelyn," Moira! Your ""Danny Boy""... What a voice. ",,,0
2693,TRAIN_0_2693,Moira," Oh, thank you. ",,,0
2694,TRAIN_0_2694,Roland," Yeah.  I-I'd really like you to sing at my cousin's funeral.  She's not dead, but...  She's been coughing a lot lately. ",,,0
2695,TRAIN_0_2695,Bob," Moira, before they close the coffin, One more chorus for Carl?  Please? ",,,0
2696,TRAIN_0_2696,Johnny," Take your time, honey. ",,,0
2697,TRAIN_0_2697,Moira," Ooh-ooh, ooh-ooh, ooh-ooh, ooh-ooh-ooh ooh ooh... Oh... Danny... Boy... The pipes, the pipes are… Call-all-all-ling... ",,,0
2698,TRAIN_1_2698,David, This was a good choice. ,SARCASTIC, David is pointing out that maybe he and Stevie made a mistake,1
2699,TRAIN_1_2699,Stevie, Yep. We make good choices. ,SARCASTIC, Stevie is making fun of their choices,1
2700,TRAIN_1_2700,David," Mm-hmm, this was a really healthy choice. ",SARCASTIC, David is implying that he and Stevie made an unhealthy choice for their friendship,1
2701,TRAIN_0_2701,Stevie," Well, I'm gonna go to work now. ",,,0
2702,TRAIN_0_2702,David, Okay.,,,0
